Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Player Link_,Player ID_,Competition
95,Brian De Keersmaecker,BEL,MF,Heracles Almelo,23-360,2000,29.8,2.62,1.78,1.71,0.70,0.20,1.24,2.75,45.1,1.51,2.21,0.87,1.34,1.48,4.09,2.05,0.03,https://fbref.com/en/players/40d2f0cb/Brian-De-Keersmaecker,40d2f0cb,Eredivisie
96,Jeffrey De Lange,NED,GK,Go Ahead Eag,26-029,1998,31.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.03,https://fbref.com/en/players/c31cf14b/Jeffrey-De-Lange,c31cf14b,Eredivisie
97,Mats Deijl,NED,DF,Go Ahead Eag,26-290,1997,29.6,1.76,1.28,0.64,0.91,0.20,0.98,1.79,54.7,0.81,0.81,0.24,0.57,0.61,2.36,3.51,0.00,https://fbref.com/en/players/709e48d4/Mats-Deijl,709e48d4,Eredivisie
98,Maxim Dekker,NED,DF,AZ Alkmaar,20-009,2004,0.7,4.29,2.86,1.43,2.86,0.00,4.29,4.29,100.0,0.00,0.00,0.00,0.00,4.29,8.57,2.86,0.00,https://fbref.com/en/players/17d0d996/Maxim-Dekker,17d0d996,Eredivisie
99,Thomas van den Belt,NED,MF,Feyenoord,22-317,2001,1.4,3.57,2.86,2.14,0.00,1.43,1.43,1.43,100.0,0.00,2.14,0.00,2.14,0.71,4.29,0.71,0.00,https://fbref.com/en/players/a686ef30/Thomas-van-den-Belt,a686ef30,Eredivisie
100,Branco van den Boomen,NED,MF,Ajax,28-284,1995,11.6,1.64,0.86,0.52,0.95,0.17,0.95,2.07,45.8,1.12,1.72,0.34,1.38,0.60,2.24,0.69,0.17,https://fbref.com/en/players/99d660b2/Branco-van-den-Boomen,99d660b2,Eredivisie
101,Damian van der Haar,,"DF,MF",Zwolle,,,2.1,2.38,0.95,2.38,0.00,0.00,1.90,3.33,57.1,1.43,2.86,0.95,1.90,2.38,4.76,3.33,0.00,https://fbref.com/en/players/fb0346ad/Damian-van-der-Haar,fb0346ad,Eredivisie
102,Mickey van der Hart,NED,GK,Heerenveen,29-322,1994,12.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.08,0.08,0.33,0.00,https://fbref.com/en/players/1184dd60/Mickey-van-der-Hart,1184dd60,Eredivisie
103,Mike van der Hoorn,NED,DF,Utrecht,31-198,1992,18.5,1.46,0.97,0.97,0.49,0.00,0.97,1.57,62.1,0.59,0.86,0.27,0.59,0.81,2.27,3.73,0.00,https://fbref.com/en/players/25f50295/Mike-van-der-Hoorn,25f50295,Eredivisie
104,Djevencio van der Kust,SUR,DF,Sparta R'dam,23-000,2001,24.8,2.14,1.33,1.33,0.69,0.12,0.93,2.14,43.4,1.21,1.69,0.65,1.05,1.17,3.31,3.10,0.04,https://fbref.com/en/players/e276e3e6/Djevencio-van-der-Kust,e276e3e6,Eredivisie
105,Mark van der Maarel,NED,DF,Utrecht,34-262,1989,5.9,1.53,0.51,0.85,0.34,0.34,0.68,2.03,33.3,1.36,1.19,0.17,1.02,0.68,2.20,3.56,0.00,https://fbref.com/en/players/a31f9e95/Mark-van-der-Maarel,a31f9e95,Eredivisie
106,Silvester van der Water,NED,FW,Zwolle,27-213,1996,5.1,2.75,1.96,1.76,0.59,0.39,1.76,2.55,69.2,0.78,0.98,0.00,0.98,0.59,3.33,0.78,0.00,https://fbref.com/en/players/5d83500d/Silvester-van-der-Water,5d83500d,Eredivisie
107,Anthony Descotte,BEL,FW,Utrecht,20-271,2003,2.3,1.30,1.30,0.00,0.43,0.87,0.43,1.74,25.0,1.30,1.74,0.00,1.74,0.43,1.74,0.43,0.00,https://fbref.com/en/players/0e67374f/Anthony-Descotte,0e67374f,Eredivisie
108,Sergiño Dest,USA,DF,PSV Eindhoven,23-179,2000,23.5,1.40,0.89,0.77,0.60,0.04,0.77,1.23,62.1,0.47,0.98,0.13,0.85,0.47,1.87,1.19,0.04,https://fbref.com/en/players/5976f83e/Sergino-Dest,5976f83e,Eredivisie
109,Mitchell Dijks,NED,DF,Fortuna Sittard,31-081,1993,23.0,2.30,1.43,1.39,0.61,0.30,1.57,2.04,76.6,0.48,1.30,0.17,1.13,0.83,3.13,2.04,0.00,https://fbref.com/en/players/0a3065c8/Mitchell-Dijks,0a3065c8,Eredivisie
110,Javairô Dilrosun,NED,"FW,MF",Feyenoord,25-313,1998,3.5,2.00,1.43,0.86,0.57,0.57,1.14,1.71,66.7,0.57,0.86,0.29,0.57,1.14,3.14,0.00,0.00,https://fbref.com/en/players/34a0f5ff/Javairo-Dilrosun,34a0f5ff,Eredivisie
111,Toni Domgjoni,KVX,MF,Vitesse,25-239,1998,7.3,1.92,1.10,0.41,0.96,0.55,0.82,1.92,42.9,1.10,1.23,0.41,0.82,0.96,2.88,2.05,0.00,https://fbref.com/en/players/ead51916/Toni-Domgjoni,ead51916,Eredivisie
112,Bas Dost,NED,FW,NEC Nijmegen,34-335,1989,5.1,0.39,0.00,0.20,0.00,0.20,0.00,0.39,0.0,0.39,0.00,0.00,0.00,0.20,0.59,1.37,0.00,https://fbref.com/en/players/dc90cfbe/Bas-Dost,dc90cfbe,Eredivisie
113,Achraf Douiri,NED,"DF,MF",Volendam,24-155,1999,1.9,5.26,4.21,3.68,1.58,0.00,3.68,5.26,70.0,1.58,0.53,0.00,0.53,1.58,6.84,1.58,0.00,https://fbref.com/en/players/e10e4a3e/Achraf-Douiri,e10e4a3e,Eredivisie
114,Anastasios Douvikas,GRE,FW,Utrecht,24-272,1999,2.0,0.50,0.50,0.00,0.50,0.00,0.50,2.00,25.0,1.50,0.50,0.00,0.50,0.00,0.50,0.00,0.00,https://fbref.com/en/players/853ca71c/Anastasios-Douvikas,853ca71c,Eredivisie
115,Bram van Driel,NED,MF,Volendam,18-338,2005,2.6,3.08,2.69,1.54,1.15,0.38,1.92,3.46,55.6,1.54,1.15,0.38,0.77,1.15,4.23,2.31,0.00,https://fbref.com/en/players/5c0a9af3/Bram-van-Driel,5c0a9af3,Eredivisie
116,Couhaib Driouech,MAR,"FW,MF",Excelsior,22-013,2002,20.5,1.76,1.27,1.12,0.59,0.05,0.78,2.59,30.2,1.80,1.61,0.20,1.41,0.68,2.44,1.22,0.00,https://fbref.com/en/players/66a2a495/Couhaib-Driouech,66a2a495,Eredivisie
117,Ferdy Druijf,NED,"FW,MF",Zwolle,26-078,1998,10.5,0.38,0.29,0.10,0.00,0.29,0.29,0.76,37.5,0.48,0.57,0.29,0.29,0.00,0.38,1.05,0.00,https://fbref.com/en/players/9ef884b1/Ferdy-Druijf,9ef884b1,Eredivisie
118,Deroy Duarte,CPV,MF,Fortuna Sittard,24-301,1999,25.9,2.43,1.31,0.97,1.31,0.15,1.27,2.39,53.2,1.12,1.12,0.31,0.81,1.00,3.44,1.58,0.00,https://fbref.com/en/players/6af8fc5b/Deroy-Duarte,6af8fc5b,Eredivisie
119,Lance Duijvestijn,NED,"MF,FW",Almere City,25-106,1999,5.0,1.00,0.60,0.40,0.20,0.40,0.60,3.20,18.8,2.60,1.00,0.20,0.80,0.60,1.60,0.40,0.00,https://fbref.com/en/players/a2a56c85/Lance-Duijvestijn,a2a56c85,Eredivisie
120,Lance Duijvestijn,NED,"FW,MF",Excelsior,25-106,1999,9.3,1.51,1.08,0.97,0.54,0.00,0.65,1.51,42.9,0.86,1.29,0.11,1.18,0.86,2.37,0.97,0.00,https://fbref.com/en/players/a2a56c85/Lance-Duijvestijn,a2a56c85,Eredivisie
121,Mike van Duinen,NED,"FW,MF",Excelsior,32-176,1991,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,1.67,0.00,1.67,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d7d78a54/Mike-van-Duinen,d7d78a54,Eredivisie
122,Oliver Edvardsen,NOR,"FW,MF",Go Ahead Eag,25-042,1999,23.8,1.22,0.46,0.38,0.63,0.21,0.63,2.02,31.3,1.39,1.01,0.08,0.92,0.76,1.97,1.05,0.00,https://fbref.com/en/players/b54b05e2/Oliver-Edvardsen,b54b05e2,Eredivisie
123,Victor Edvardsen,SWE,FW,Go Ahead Eag,28-107,1996,18.8,0.27,0.21,0.05,0.11,0.11,0.00,0.37,0.0,0.37,0.43,0.05,0.37,0.11,0.37,0.64,0.00,https://fbref.com/en/players/817f3a14/Victor-Edvardsen,817f3a14,Eredivisie
124,Espen van Ee,NED,"MF,FW",Heerenveen,20-300,2003,3.3,2.73,1.21,0.61,1.82,0.30,0.91,4.24,21.4,3.33,1.82,0.61,1.21,1.52,4.24,0.91,0.30,https://fbref.com/en/players/ad1a8248/Espen-van-Ee,ad1a8248,Eredivisie
125,Mike Eerdhuijzen,NED,DF,Sparta R'dam,23-292,2000,12.9,1.09,0.62,0.31,0.62,0.16,0.62,1.01,61.5,0.39,2.17,1.78,0.39,1.47,2.56,5.66,0.08,https://fbref.com/en/players/7c0ade01/Mike-Eerdhuijzen,7c0ade01,Eredivisie
126,Mats Egbring,NED,DF,Vitesse,17-226,2006,0.7,4.29,1.43,1.43,1.43,1.43,2.86,11.4,25.0,8.57,2.86,0.00,2.86,5.71,10.0,5.71,0.00,https://fbref.com/en/players/a1cce7ea/Mats-Egbring,a1cce7ea,Eredivisie
127,Carel Eiting,NED,MF,Twente,26-079,1998,8.4,2.50,1.07,0.83,1.31,0.36,1.31,2.50,52.4,1.19,0.60,0.12,0.48,0.95,3.45,2.26,0.00,https://fbref.com/en/players/a1c5b23e/Carel-Eiting,a1c5b23e,Eredivisie
128,Hamza el Dahri,NED,"MF,FW",Sparta R'dam,19-056,2005,0.4,5.00,5.00,2.50,2.50,0.00,5.00,7.50,66.7,2.50,2.50,0.00,2.50,0.00,5.00,0.00,0.00,https://fbref.com/en/players/72b08acc/Hamza-el-Dahri,72b08acc,Eredivisie
129,Mario Engels,GER,"FW,MF",Heracles Almelo,30-191,1993,15.9,0.75,0.50,0.50,0.19,0.06,0.13,0.69,18.2,0.57,0.31,0.00,0.31,0.00,0.75,0.57,0.00,https://fbref.com/en/players/123de70e/Mario-Engels,123de70e,Eredivisie
130,Marcelencio Esajas,NED,"MF,FW",Almere City,21-325,2002,0.4,2.50,2.50,2.50,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,https://fbref.com/en/players/a50c97e3/Marcelencio-Esajas,a50c97e3,Eredivisie
131,Luca Everink,NED,"DF,FW",Go Ahead Eag,23-081,2001,1.5,1.33,0.00,0.67,0.67,0.00,0.67,4.00,16.7,3.33,1.33,0.00,1.33,4.00,5.33,2.67,0.00,https://fbref.com/en/players/b5e490d3/Luca-Everink,b5e490d3,Eredivisie
132,Kevin Felida,CUW,MF,RKC Waalwijk,24-171,1999,8.6,3.14,2.56,2.09,0.93,0.12,0.81,1.63,50.0,0.81,1.63,0.35,1.28,1.16,4.30,1.86,0.00,https://fbref.com/en/players/20f6dec7/Kevin-Felida,20f6dec7,Eredivisie
133,Arianit Ferati,KVX,"MF,DF",Fortuna Sittard,26-236,1997,8.2,2.20,1.10,0.73,0.98,0.49,0.98,2.93,33.3,1.95,0.85,0.00,0.85,0.98,3.17,1.22,0.00,https://fbref.com/en/players/b98b99e8/Arianit-Ferati,b98b99e8,Eredivisie
134,Derensili Fernandes,NED,"FW,MF",Excelsior,22-338,2001,12.6,1.43,0.71,0.56,0.56,0.32,0.63,1.83,34.8,1.19,1.11,0.00,1.11,0.63,2.06,1.03,0.00,https://fbref.com/en/players/6a80ca26/Derensili-Fernandes,6a80ca26,Eredivisie
135,Rashaan Fernandes,NED,"FW,MF",Go Ahead Eag,25-245,1998,0.4,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.0,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1673ce40/Rashaan-Fernandes,1673ce40,Eredivisie
136,Nick Fichtinger,,MF,Zwolle,,,3.9,4.36,1.79,1.79,2.31,0.26,1.79,4.10,43.8,2.31,0.77,0.51,0.26,1.54,5.90,1.28,0.00,https://fbref.com/en/players/7a09122b/Nick-Fichtinger,7a09122b,Eredivisie
137,Ezechiel Fiemawhle,,"MF,FW",Volendam,,,0.4,2.50,0.00,2.50,0.00,0.00,2.50,2.50,100.0,0.00,2.50,0.00,2.50,0.00,2.50,2.50,0.00,https://fbref.com/en/players/35e25ac0/Ezechiel-Fiemawhle,35e25ac0,Eredivisie
138,Kian Fitz-Jim,NED,MF,Ajax,20-300,2003,0.3,3.33,3.33,0.00,3.33,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,https://fbref.com/en/players/d4c6ba22/Kian-Fitz-Jim,d4c6ba22,Eredivisie
139,Kian Fitz-Jim,NED,MF,Excelsior,20-300,2003,4.4,2.73,2.05,0.45,1.59,0.68,0.68,2.95,23.1,2.27,0.68,0.00,0.68,1.14,3.86,1.36,0.00,https://fbref.com/en/players/d4c6ba22/Kian-Fitz-Jim,d4c6ba22,Eredivisie
140,Ryan Flamingo,NED,"MF,DF",Utrecht,21-121,2002,27.7,1.44,0.83,0.83,0.51,0.11,0.90,1.77,51.0,0.87,1.12,0.29,0.83,1.19,2.64,3.83,0.04,https://fbref.com/en/players/1787acb3/Ryan-Flamingo,1787acb3,Eredivisie
141,Josh Flint,ENG,DF,Volendam,23-200,2000,23.0,2.17,1.17,1.52,0.61,0.04,1.43,2.04,70.2,0.61,1.48,0.91,0.57,1.30,3.48,5.26,0.09,https://fbref.com/en/players/e26a9a17/Josh-Flint,e26a9a17,Eredivisie
142,Sherel Floranus,CUW,DF,Almere City,25-251,1998,25.1,2.03,1.27,1.20,0.68,0.16,1.04,2.15,48.1,1.12,1.31,0.40,0.92,1.47,3.51,2.79,0.04,https://fbref.com/en/players/5ad49fbb/Sherel-Floranus,5ad49fbb,Eredivisie
143,Fodé Fofana,NED,FW,Vitesse,21-187,2002,1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a5e96355/Fode-Fofana,a5e96355,Eredivisie
144,Sadik Fofana,TOG,DF,Fortuna Sittard,20-350,2003,5.7,3.33,1.75,2.63,0.70,0.00,1.23,2.63,46.7,1.40,1.58,0.88,0.70,0.53,3.86,2.81,0.00,https://fbref.com/en/players/9ed58e6b/Sadik-Fofana,9ed58e6b,Eredivisie
145,Anthony Fontana,USA,"MF,FW",Zwolle,24-199,1999,0.5,2.00,0.00,2.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,2.00,4.00,0.00,0.00,https://fbref.com/en/players/1f34358e/Anthony-Fontana,1f34358e,Eredivisie
146,Carlos Forbs,POR,FW,Ajax,20-042,2004,9.2,2.07,1.30,0.87,0.76,0.43,1.09,2.07,52.6,0.98,1.52,0.11,1.41,0.22,2.28,0.76,0.00,https://fbref.com/en/players/8a310070/Carlos-Forbs,8a310070,Eredivisie
147,Oscar Fraulo,DEN,MF,Utrecht,20-146,2003,21.9,1.74,1.14,0.41,1.05,0.27,0.59,1.51,39.4,0.91,0.87,0.37,0.50,0.78,2.51,1.51,0.05,https://fbref.com/en/players/458e3479/Oscar-Fraulo,458e3479,Eredivisie
148,Anton Gaaei,DEN,DF,Ajax,21-163,2002,11.8,2.03,1.10,1.02,0.68,0.34,0.85,1.53,55.6,0.68,1.02,0.25,0.76,1.53,3.56,2.03,0.08,https://fbref.com/en/players/6f7d7bc2/Anton-Gaaei,6f7d7bc2,Eredivisie
149,Juriën Gaari,CUW,DF,RKC Waalwijk,30-129,1993,16.4,2.01,1.22,1.34,0.55,0.12,1.46,2.38,61.5,0.91,0.85,0.37,0.49,1.16,3.17,3.60,0.12,https://fbref.com/en/players/bf7a9d1a/Jurien-Gaari,bf7a9d1a,Eredivisie
150,Anselmo García MacNulty,IRL,DF,Zwolle,21-071,2003,25.0,2.88,1.64,1.92,0.72,0.24,1.92,3.00,64.0,1.08,1.00,0.44,0.56,1.16,4.04,2.64,0.00,https://fbref.com/en/players/d65be685/Anselmo-Garcia-MacNulty,d65be685,Eredivisie
151,Stijn van Gassel,NED,GK,Excelsior,27-195,1996,31.0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.0,0.03,0.03,0.00,0.03,0.00,0.00,0.35,0.10,https://fbref.com/en/players/af72ff2d/Stijn-van-Gassel,af72ff2d,Eredivisie
152,Lutsharel Geertruida,NED,DF,Feyenoord,23-287,2000,30.8,1.43,0.94,0.88,0.42,0.13,0.62,0.91,67.9,0.29,0.58,0.13,0.45,0.94,2.37,1.53,0.06,https://fbref.com/en/players/242e1043/Lutsharel-Geertruida,242e1043,Eredivisie
153,Anwar El Ghazi,NED,FW,PSV Eindhoven,28-363,1995,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/players/ffa90327/Anwar-El-Ghazi,ffa90327,Eredivisie
154,Teun Gijselhart,NED,MF,Zwolle,19-024,2005,0.1,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/70ad5f19/Teun-Gijselhart,70ad5f19,Eredivisie
155,Santiago Giménez,MEX,FW,Feyenoord,23-012,2001,26.0,0.31,0.04,0.04,0.15,0.12,0.08,0.35,22.2,0.27,0.69,0.08,0.62,0.00,0.31,0.35,0.00,https://fbref.com/en/players/37337aea/Santiago-Gimenez,37337aea,Eredivisie
156,Marco van Ginkel,NED,"MF,FW",Vitesse,31-151,1992,19.4,0.57,0.36,0.26,0.15,0.15,0.21,0.57,36.4,0.36,0.77,0.26,0.52,0.21,0.77,1.80,0.00,https://fbref.com/en/players/47681787/Marco-van-Ginkel,47681787,Eredivisie
157,Paul Gladon,NED,FW,Fortuna Sittard,32-043,1992,1.9,0.53,0.53,0.00,0.53,0.00,0.00,0.53,0.0,0.53,0.53,0.00,0.53,0.00,0.53,1.58,0.00,https://fbref.com/en/players/326e96ff/Paul-Gladon,326e96ff,Eredivisie
158,Mika Godts,BEL,"MF,FW",Ajax,18-328,2005,5.4,1.48,0.93,0.37,0.93,0.19,0.56,1.30,42.9,0.74,0.93,0.00,0.93,0.19,1.67,0.37,0.00,https://fbref.com/en/players/da84230f/Mika-Godts,da84230f,Eredivisie
159,Wouter Goes,NED,DF,AZ Alkmaar,19-325,2004,12.6,1.35,0.95,0.95,0.32,0.08,0.87,1.35,64.7,0.48,1.35,1.11,0.24,0.95,2.30,3.65,0.00,https://fbref.com/en/players/a65fd9ac/Wouter-Goes,a65fd9ac,Eredivisie
160,Roberto González,ESP,"FW,MF",NEC Nijmegen,23-115,2001,14.3,1.75,0.98,0.98,0.56,0.21,0.63,2.03,31.0,1.40,0.98,0.07,0.91,0.28,2.03,0.70,0.00,https://fbref.com/en/players/56545648/Roberto-Gonzalez,56545648,Eredivisie
161,Tristan Gooijer,NED,"DF,MF",Ajax,19-241,2004,6.3,4.44,2.70,1.90,1.43,1.11,3.17,3.81,83.3,0.63,0.79,0.00,0.79,0.63,5.08,2.22,0.16,https://fbref.com/en/players/13b736e9/Tristan-Gooijer,13b736e9,Eredivisie
162,Jay Gorter,NED,GK,Ajax,23-336,2000,7.4,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.0,0.27,0.14,0.00,0.14,0.00,0.00,0.54,0.14,https://fbref.com/en/players/e0ee850b/Jay-Gorter,e0ee850b,Eredivisie
163,Kenzo Goudmijn,NED,MF,AZ Alkmaar,22-134,2001,2.7,2.96,0.74,0.74,2.22,0.00,1.48,4.07,36.4,2.59,0.37,0.00,0.37,0.37,3.33,0.74,0.00,https://fbref.com/en/players/94eafdc4/Kenzo-Goudmijn,94eafdc4,Eredivisie
164,Kenzo Goudmijn,NED,"MF,FW",Excelsior,22-134,2001,14.6,1.85,0.96,0.89,0.68,0.27,0.96,1.78,53.8,0.82,1.37,0.27,1.10,0.68,2.53,0.75,0.00,https://fbref.com/en/players/94eafdc4/Kenzo-Goudmijn,94eafdc4,Eredivisie
165,Iman Griffith,NED,"FW,MF",Fortuna Sittard,22-150,2001,2.4,1.67,1.25,0.00,0.83,0.83,0.42,2.92,14.3,2.50,1.25,0.42,0.83,0.83,2.50,0.42,0.00,https://fbref.com/en/players/b27beec7/Iman-Griffith,b27beec7,Eredivisie
166,Axel Guessand,FRA,DF,Volendam,19-176,2004,0.5,2.00,2.00,2.00,0.00,0.00,2.00,2.00,100.0,0.00,2.00,0.00,2.00,2.00,4.00,2.00,0.00,https://fbref.com/en/players/e04dca4a/Axel-Guessand,e04dca4a,Eredivisie
167,Rodrigo Guth,BRA,DF,Fortuna Sittard,23-172,2000,28.3,1.17,0.60,0.67,0.42,0.07,0.74,1.17,63.6,0.42,1.24,0.78,0.46,0.99,2.16,3.43,0.07,https://fbref.com/en/players/cb1916e0/Rodrigo-Guth,cb1916e0,Eredivisie
168,Jonathan de Guzmán,NED,MF,Sparta R'dam,36-230,1987,18.8,1.01,0.48,0.48,0.53,0.00,0.53,1.54,34.5,1.01,1.44,0.59,0.85,1.17,2.18,1.86,0.00,https://fbref.com/en/players/1bcca8b8/Jonathan-de-Guzman,1bcca8b8,Eredivisie
169,Milan de Haan,NED,MF,Volendam,20-162,2003,22.9,2.10,1.35,0.96,0.74,0.39,0.96,2.58,37.3,1.62,1.31,0.35,0.96,0.48,2.58,1.79,0.04,https://fbref.com/en/players/79013b3d/Milan-de-Haan,79013b3d,Eredivisie
170,Jesse van de Haar,NED,FW,Utrecht,19-095,2005,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/97aa3b3d/Jesse-van-de-Haar,97aa3b3d,Eredivisie
171,Anis Hadj Moussa,ALG,FW,Vitesse,22-079,2002,9.0,0.44,0.11,0.22,0.11,0.11,0.11,1.56,7.1,1.44,1.00,0.00,1.00,0.22,0.67,0.44,0.00,https://fbref.com/en/players/7bc7eef2/Anis-Hadj-Moussa,7bc7eef2,Eredivisie
172,Alen Halilović,CRO,"MF,FW",Fortuna Sittard,27-317,1996,23.2,1.03,0.60,0.39,0.52,0.13,0.78,1.59,48.6,0.82,0.86,0.09,0.78,0.39,1.42,0.17,0.00,https://fbref.com/en/players/a6b9bd00/Alen-Halilovic,a6b9bd00,Eredivisie
173,Denzel Hall,NED,DF,Heerenveen,22-344,2001,4.6,2.83,1.74,2.39,0.22,0.22,0.65,0.87,75.0,0.22,0.00,0.00,0.00,1.09,3.91,3.26,0.22,https://fbref.com/en/players/99cad471/Denzel-Hall,99cad471,Eredivisie
174,Saïd Hamulic,BIH,FW,Vitesse,23-170,2000,7.9,0.63,0.51,0.13,0.13,0.38,0.25,0.63,40.0,0.38,0.25,0.00,0.25,0.25,0.89,0.38,0.00,https://fbref.com/en/players/52cd0e88/Said-Hamulic,52cd0e88,Eredivisie
175,Dávid Hancko,SVK,DF,Feyenoord,26-139,1997,31.0,1.03,0.71,0.61,0.32,0.10,0.65,1.19,54.1,0.55,0.84,0.71,0.13,0.74,1.77,2.87,0.00,https://fbref.com/en/players/4fac8f81/David-Hancko,4fac8f81,Eredivisie
176,Tim Handwerker,GER,"FW,DF",Utrecht,25-347,1998,0.2,15.0,15.0,10.0,5.00,0.00,15.0,15.0,100.0,0.00,5.00,0.00,5.00,0.00,15.0,0.00,0.00,https://fbref.com/en/players/33a81b3d/Tim-Handwerker,33a81b3d,Eredivisie
177,Kornelius Hansen,NOR,FW,Almere City,22-360,2001,13.1,0.76,0.23,0.15,0.31,0.31,0.23,1.30,17.6,1.07,0.84,0.00,0.84,0.08,0.84,0.53,0.00,https://fbref.com/en/players/a7273643/Kornelius-Hansen,a7273643,Eredivisie
178,Sontje Hansen,NED,FW,NEC Nijmegen,21-354,2002,20.5,1.41,0.73,0.44,0.59,0.39,0.54,1.27,42.3,0.73,1.02,0.00,1.02,0.29,1.71,0.73,0.00,https://fbref.com/en/players/70bad10b/Sontje-Hansen,70bad10b,Eredivisie
179,Emil Hansson,SWE,"FW,MF",Heracles Almelo,25-320,1998,20.9,0.62,0.29,0.29,0.10,0.24,0.33,1.24,26.9,0.91,0.24,0.00,0.24,0.05,0.67,0.77,0.00,https://fbref.com/en/players/0b1e3c10/Emil-Hansson,0b1e3c10,Eredivisie
180,Lennard Hartjes,NED,MF,Excelsior,21-023,2003,1.0,3.00,2.00,1.00,2.00,0.00,1.00,3.00,33.3,2.00,3.00,0.00,3.00,1.00,4.00,0.00,0.00,https://fbref.com/en/players/6f8a0bc9/Lennard-Hartjes,6f8a0bc9,Eredivisie
181,Quilindschy Hartman,NED,DF,Feyenoord,22-168,2001,23.0,1.96,1.09,0.87,0.74,0.35,0.83,1.83,45.2,1.00,0.91,0.04,0.87,1.22,3.17,0.96,0.00,https://fbref.com/en/players/39e1138f/Quilindschy-Hartman,39e1138f,Eredivisie
182,Jorrel Hato,NED,DF,Ajax,18-054,2006,30.9,2.01,1.17,1.10,0.68,0.23,0.97,1.59,61.2,0.61,1.59,0.71,0.87,1.36,3.37,2.65,0.00,https://fbref.com/en/players/bde35051/Jorrel-Hato,bde35051,Eredivisie
183,Pantelis Hatzidiakos,GRE,DF,AZ Alkmaar,27-103,1997,2.0,1.00,0.50,1.00,0.00,0.00,0.50,0.50,100.0,0.00,0.50,0.00,0.50,0.50,1.50,3.00,0.00,https://fbref.com/en/players/78a3c38e/Pantelis-Hatzidiakos,78a3c38e,Eredivisie
184,Mike Hauptmeijer,NED,GK,Zwolle,27-043,1997,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/2f31c765/Mike-Hauptmeijer,2f31c765,Eredivisie
185,Thom Haye,IDN,MF,Heerenveen,29-081,1995,27.1,1.81,1.18,0.63,0.89,0.30,0.81,1.81,44.9,1.00,0.96,0.15,0.81,0.96,2.77,1.70,0.00,https://fbref.com/en/players/1d110865/Thom-Haye,1d110865,Eredivisie
186,Nazjir Held,CUW,DF,Utrecht,18-241,2005,0.3,6.67,3.33,6.67,0.00,0.00,6.67,10.0,66.7,3.33,3.33,3.33,0.00,0.00,6.67,3.33,0.00,https://fbref.com/en/players/9f7cf23d/Nazjir-Held,9f7cf23d,Eredivisie
187,Jordan Henderson,ENG,"MF,DF",Ajax,33-318,1990,5.7,1.58,0.00,0.35,0.88,0.35,0.88,1.58,55.6,0.70,2.46,0.35,2.11,0.53,2.11,1.40,0.00,https://fbref.com/en/players/935e6b8f/Jordan-Henderson,935e6b8f,Eredivisie
188,Ramon Hendriks,NED,DF,Vitesse,22-287,2001,26.4,1.70,0.95,0.98,0.64,0.08,0.80,1.02,77.8,0.23,1.55,1.06,0.49,1.17,2.88,3.48,0.08,https://fbref.com/en/players/5a28ad23/Ramon-Hendriks,5a28ad23,Eredivisie
189,Mees Hilgers,NED,DF,Twente,22-353,2001,21.6,2.27,1.44,1.39,0.83,0.05,1.44,2.41,59.6,0.97,1.06,0.32,0.74,1.11,3.38,2.18,0.05,https://fbref.com/en/players/4eb00fda/Mees-Hilgers,4eb00fda,Eredivisie
190,Bart van Hintum,NED,DF,Zwolle,37-105,1987,2.0,3.00,1.50,1.50,1.00,0.50,2.00,3.00,66.7,1.00,0.50,0.00,0.50,3.00,6.00,4.00,0.00,https://fbref.com/en/players/918e20ed/Bart-van-Hintum,918e20ed,Eredivisie
