Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Player Link_,Player ID_,Competition
95,Mitchell Dijks,NED,DF,Fortuna Sittard,30-333,1993,9.4,1.70,1.71,1.49,0.21,0.00,0.00,0.00,0.00,0.21,0.21,0.11,0.11,0.00,0.00,0.00,0.00,https://fbref.com/en/players/0a3065c8/Mitchell-Dijks,0a3065c8,Eredivisie
96,Javairô Dilrosun,NED,"FW,MF",Feyenoord,25-200,1998,1.3,7.69,7.44,6.92,0.00,0.77,0.00,0.00,0.00,0.77,0.74,0.77,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/34a0f5ff/Javairo-Dilrosun,34a0f5ff,Eredivisie
97,Toni Domgjoni,KVX,MF,Vitesse,25-126,1998,3.4,1.47,1.47,1.18,0.00,0.29,0.00,0.00,0.00,0.29,0.29,0.29,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/ead51916/Toni-Domgjoni,ead51916,Eredivisie
98,Bas Dost,NED,FW,NEC Nijmegen,34-222,1989,5.1,1.57,1.56,1.37,0.00,0.00,0.00,0.20,0.00,0.59,0.58,0.59,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/dc90cfbe/Bas-Dost,dc90cfbe,Eredivisie
99,Achraf Douiri,NED,DF,Volendam,24-042,1999,1.4,1.43,1.43,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e10e4a3e/Achraf-Douiri,e10e4a3e,Eredivisie
100,Anastasios Douvikas,GRE,FW,Utrecht,24-159,1999,2.0,2.00,2.00,1.50,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/853ca71c/Anastasios-Douvikas,853ca71c,Eredivisie
101,Bram van Driel,NED,"MF,DF",Volendam,18-225,2005,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/5c0a9af3/Bram-van-Driel,5c0a9af3,Eredivisie
102,Couhaib Driouech,MAR,"FW,MF",Excelsior,21-266,2002,12.5,3.44,3.45,2.56,0.00,0.72,0.16,0.00,0.00,0.48,0.48,0.24,0.00,0.24,0.00,0.00,0.00,https://fbref.com/en/players/66a2a495/Couhaib-Driouech,66a2a495,Eredivisie
103,Ferdy Druijf,NED,"FW,MF",Zwolle,25-330,1998,10.0,2.70,2.69,2.20,0.00,0.00,0.30,0.20,0.00,0.60,0.60,0.60,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/9ef884b1/Ferdy-Druijf,9ef884b1,Eredivisie
104,Deroy Duarte,CPV,MF,Fortuna Sittard,24-188,1999,15.4,1.36,1.36,1.17,0.00,0.00,0.13,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.06,0.00,0.00,https://fbref.com/en/players/6af8fc5b/Deroy-Duarte,6af8fc5b,Eredivisie
105,Lance Duijvestijn,NED,"MF,FW",Almere City,24-358,1999,5.0,3.60,3.60,3.00,0.20,0.40,0.00,0.00,0.00,1.00,1.00,0.60,0.20,0.20,0.00,0.00,0.00,https://fbref.com/en/players/a2a56c85/Lance-Duijvestijn,a2a56c85,Eredivisie
106,Oliver Edvardsen,NOR,"FW,MF",Go Ahead Eag,24-295,1999,13.5,2.22,2.21,1.63,0.00,0.15,0.15,0.30,0.00,0.37,0.37,0.00,0.00,0.07,0.07,0.22,0.00,https://fbref.com/en/players/b54b05e2/Oliver-Edvardsen,b54b05e2,Eredivisie
107,Victor Edvardsen,SWE,FW,Go Ahead Eag,27-359,1996,10.7,2.62,2.61,1.68,0.00,0.09,0.47,0.28,0.09,0.28,0.28,0.09,0.00,0.00,0.00,0.09,0.09,https://fbref.com/en/players/817f3a14/Victor-Edvardsen,817f3a14,Eredivisie
108,Espen van Ee,NED,"MF,FW",Heerenveen,20-187,2003,0.7,1.43,1.45,0.00,0.00,0.00,0.00,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/ad1a8248/Espen-van-Ee,ad1a8248,Eredivisie
109,Mike Eerdhuijzen,NED,"FW,MF",Sparta R'dam,23-179,2000,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/7c0ade01/Mike-Eerdhuijzen,7c0ade01,Eredivisie
110,Mats Egbring,NED,DF,Vitesse,17-113,2006,0.5,4.00,4.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a1cce7ea/Mats-Egbring,a1cce7ea,Eredivisie
111,Carel Eiting,NED,MF,Twente,25-331,1998,3.1,3.87,3.87,2.26,0.97,0.32,0.32,0.00,0.00,0.65,0.65,0.32,0.32,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a1c5b23e/Carel-Eiting,a1c5b23e,Eredivisie
112,Hamza el Dahri,NED,MF,Sparta R'dam,18-309,2005,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/72b08acc/Hamza-el-Dahri,72b08acc,Eredivisie
113,Mario Engels,GER,"FW,MF",Heracles Almelo,30-078,1993,10.8,2.96,2.96,1.39,1.11,0.19,0.19,0.09,0.00,0.28,0.28,0.19,0.09,0.00,0.00,0.00,0.00,https://fbref.com/en/players/123de70e/Mario-Engels,123de70e,Eredivisie
114,Marcelencio Esajas,NED,"MF,FW",Almere City,21-212,2002,0.4,2.50,2.65,2.50,0.00,0.00,0.00,0.00,0.00,2.50,2.65,2.50,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a50c97e3/Marcelencio-Esajas,a50c97e3,Eredivisie
115,Kevin Felida,CUW,MF,RKC Waalwijk,24-058,1999,4.7,1.49,1.50,1.49,0.00,0.00,0.00,0.00,0.00,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/20f6dec7/Kevin-Felida,20f6dec7,Eredivisie
116,Arianit Ferati,KVX,MF,Fortuna Sittard,26-123,1997,3.1,5.81,5.89,4.19,0.65,0.32,0.32,0.32,0.00,0.32,0.33,0.32,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b98b99e8/Arianit-Ferati,b98b99e8,Eredivisie
117,Derensili Fernandes,NED,FW,Excelsior,22-225,2001,6.5,3.54,3.55,2.46,0.15,0.46,0.31,0.15,0.00,0.15,0.15,0.15,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/6a80ca26/Derensili-Fernandes,6a80ca26,Eredivisie
118,Rashaan Fernandes,NED,"FW,MF",Go Ahead Eag,25-132,1998,0.4,7.50,7.94,5.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1673ce40/Rashaan-Fernandes,1673ce40,Eredivisie
119,Nick Fichtinger,,MF,Zwolle,,,0.3,6.67,7.83,3.33,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/7a09122b/Nick-Fichtinger,7a09122b,Eredivisie
120,Ezechiel Fiemawhle,,"MF,FW",Volendam,,,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/35e25ac0/Ezechiel-Fiemawhle,35e25ac0,Eredivisie
121,Kian Fitz-Jim,NED,MF,Excelsior,20-187,2003,4.4,2.73,2.71,1.82,0.45,0.23,0.00,0.00,0.23,0.23,0.23,0.23,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d4c6ba22/Kian-Fitz-Jim,d4c6ba22,Eredivisie
122,Ryan Flamingo,NED,"DF,MF",Utrecht,21-008,2002,13.3,0.98,0.97,0.83,0.00,0.08,0.00,0.08,0.00,0.15,0.15,0.15,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1787acb3/Ryan-Flamingo,1787acb3,Eredivisie
123,Josh Flint,ENG,DF,Volendam,23-087,2000,11.3,1.68,1.68,1.24,0.27,0.00,0.09,0.09,0.00,0.27,0.27,0.09,0.09,0.00,0.00,0.09,0.00,https://fbref.com/en/players/e26a9a17/Josh-Flint,e26a9a17,Eredivisie
124,Sherel Floranus,CUW,DF,Almere City,25-138,1998,11.5,1.13,1.13,1.13,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/5ad49fbb/Sherel-Floranus,5ad49fbb,Eredivisie
125,Fodé Fofana,NED,FW,Vitesse,21-074,2002,1.1,4.55,4.64,3.64,0.00,0.00,0.00,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a5e96355/Fode-Fofana,a5e96355,Eredivisie
126,Sadik Fofana,TOG,DF,Fortuna Sittard,20-237,2003,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/9ed58e6b/Sadik-Fofana,9ed58e6b,Eredivisie
127,Anthony Fontana,USA,MF,Zwolle,24-086,1999,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1f34358e/Anthony-Fontana,1f34358e,Eredivisie
128,Carlos Forbs,POR,FW,Ajax,19-295,2004,6.4,4.06,4.06,2.97,0.00,0.63,0.16,0.16,0.16,0.63,0.62,0.16,0.00,0.16,0.00,0.16,0.16,https://fbref.com/en/players/8a310070/Carlos-Forbs,8a310070,Eredivisie
129,Oscar Fraulo,DEN,MF,Utrecht,20-033,2003,10.1,2.18,2.18,1.68,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/458e3479/Oscar-Fraulo,458e3479,Eredivisie
130,Anton Gaaei,DEN,DF,Ajax,21-050,2002,7.6,2.76,2.77,2.37,0.13,0.00,0.00,0.13,0.13,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/6f7d7bc2/Anton-Gaaei,6f7d7bc2,Eredivisie
131,Juriën Gaari,CUW,DF,RKC Waalwijk,30-016,1993,8.3,0.96,0.97,0.84,0.00,0.12,0.00,0.00,0.00,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/bf7a9d1a/Jurien-Gaari,bf7a9d1a,Eredivisie
132,Anselmo García MacNulty,IRL,DF,Zwolle,20-323,2003,11.8,1.69,1.70,1.69,0.00,0.00,0.00,0.00,0.00,0.34,0.34,0.34,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d65be685/Anselmo-Garcia-MacNulty,d65be685,Eredivisie
133,Stijn van Gassel,NED,GK,Excelsior,27-082,1996,16.0,0.13,0.12,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/af72ff2d/Stijn-van-Gassel,af72ff2d,Eredivisie
134,Lutsharel Geertruida,NED,DF,Feyenoord,23-174,2000,15.9,2.58,2.59,2.39,0.00,0.06,0.00,0.13,0.00,0.19,0.19,0.19,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/242e1043/Lutsharel-Geertruida,242e1043,Eredivisie
135,Anwar El Ghazi,NED,FW,PSV Eindhoven,28-250,1995,0.0,1,22.50,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0,https://fbref.com/en/players/ffa90327/Anwar-El-Ghazi,ffa90327,Eredivisie
136,Santiago Giménez,MEX,FW,Feyenoord,22-265,2001,14.3,2.73,2.73,1.61,0.07,0.28,0.28,0.42,0.07,0.56,0.56,0.35,0.00,0.14,0.00,0.07,0.00,https://fbref.com/en/players/37337aea/Santiago-Gimenez,37337aea,Eredivisie
137,Marco van Ginkel,NED,"MF,FW",Vitesse,31-038,1992,13.4,1.94,1.93,1.64,0.00,0.07,0.00,0.22,0.00,0.15,0.15,0.15,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/47681787/Marco-van-Ginkel,47681787,Eredivisie
138,Paul Gladon,NED,FW,Fortuna Sittard,31-296,1992,1.9,3.68,3.66,2.11,0.00,0.00,1.05,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/326e96ff/Paul-Gladon,326e96ff,Eredivisie
139,Mika Godts,BEL,"FW,MF",Ajax,18-215,2005,0.9,3.33,3.38,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/da84230f/Mika-Godts,da84230f,Eredivisie
140,Wouter Goes,NED,DF,AZ Alkmaar,19-212,2004,2.1,0.95,0.97,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a65fd9ac/Wouter-Goes,a65fd9ac,Eredivisie
141,Roberto González,ESP,"FW,MF",NEC Nijmegen,23-002,2001,5.7,2.81,2.81,1.23,0.00,0.70,0.35,0.53,0.00,0.70,0.70,0.35,0.00,0.00,0.00,0.35,0.00,https://fbref.com/en/players/56545648/Roberto-Gonzalez,56545648,Eredivisie
142,Jay Gorter,NED,GK,Ajax,23-223,2000,7.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e0ee850b/Jay-Gorter,e0ee850b,Eredivisie
143,Kenzo Goudmijn,NED,MF,AZ Alkmaar,22-021,2001,2.7,2.96,2.94,2.22,0.37,0.37,0.00,0.00,0.00,0.37,0.37,0.37,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/94eafdc4/Kenzo-Goudmijn,94eafdc4,Eredivisie
144,Iman Griffith,NED,FW,Fortuna Sittard,22-037,2001,2.1,0.48,0.48,0.00,0.00,0.00,0.00,0.48,0.00,0.48,0.48,0.00,0.00,0.00,0.00,0.48,0.00,https://fbref.com/en/players/b27beec7/Iman-Griffith,b27beec7,Eredivisie
145,Rodrigo Guth,BRA,DF,Fortuna Sittard,23-059,2000,14.9,0.87,0.87,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/cb1916e0/Rodrigo-Guth,cb1916e0,Eredivisie
146,Jonathan de Guzmán,NED,MF,Sparta R'dam,36-117,1987,13.8,3.04,3.05,1.88,0.58,0.14,0.22,0.22,0.00,0.22,0.22,0.14,0.07,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1bcca8b8/Jonathan-de-Guzman,1bcca8b8,Eredivisie
147,Milan de Haan,NED,MF,Volendam,20-049,2003,13.1,1.53,1.52,1.22,0.00,0.00,0.15,0.08,0.08,0.23,0.23,0.15,0.00,0.00,0.00,0.00,0.08,https://fbref.com/en/players/79013b3d/Milan-de-Haan,79013b3d,Eredivisie
148,Alen Halilović,CRO,MF,Fortuna Sittard,27-204,1996,14.7,4.49,4.49,2.45,1.02,0.48,0.27,0.20,0.07,0.34,0.34,0.14,0.07,0.14,0.00,0.00,0.00,https://fbref.com/en/players/a6b9bd00/Alen-Halilovic,a6b9bd00,Eredivisie
149,Denzel Hall,NED,DF,Heerenveen,22-231,2001,3.5,0.57,0.58,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/99cad471/Denzel-Hall,99cad471,Eredivisie
150,Saïd Hamulic,BIH,FW,Vitesse,23-057,2000,7.9,1.77,1.76,0.89,0.00,0.25,0.13,0.38,0.13,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/52cd0e88/Said-Hamulic,52cd0e88,Eredivisie
151,Dávid Hancko,SVK,DF,Feyenoord,26-026,1997,16.0,2.69,2.69,2.31,0.06,0.06,0.25,0.00,0.00,0.25,0.25,0.19,0.00,0.00,0.06,0.00,0.00,https://fbref.com/en/players/4fac8f81/David-Hancko,4fac8f81,Eredivisie
152,Kornelius Hansen,NOR,FW,Almere City,22-247,2001,7.0,3.00,3.00,1.14,0.14,0.57,0.86,0.29,0.00,0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a7273643/Kornelius-Hansen,a7273643,Eredivisie
153,Sontje Hansen,NED,FW,NEC Nijmegen,21-241,2002,11.5,2.96,2.97,1.91,0.00,0.61,0.26,0.17,0.00,0.70,0.70,0.26,0.00,0.17,0.17,0.09,0.00,https://fbref.com/en/players/70bad10b/Sontje-Hansen,70bad10b,Eredivisie
154,Emil Hansson,SWE,"FW,MF",Heracles Almelo,25-207,1998,14.9,3.02,3.01,2.48,0.27,0.20,0.07,0.00,0.00,0.20,0.20,0.13,0.00,0.07,0.00,0.00,0.00,https://fbref.com/en/players/0b1e3c10/Emil-Hansson,0b1e3c10,Eredivisie
155,Lennard Hartjes,NED,MF,Excelsior,20-276,2003,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/6f8a0bc9/Lennard-Hartjes,6f8a0bc9,Eredivisie
156,Quilindschy Hartman,NED,DF,Feyenoord,22-055,2001,13.4,3.06,3.06,2.84,0.07,0.15,0.00,0.00,0.00,0.60,0.60,0.60,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/39e1138f/Quilindschy-Hartman,39e1138f,Eredivisie
157,Jorrel Hato,NED,DF,Ajax,17-307,2006,16.0,2.06,2.06,1.63,0.06,0.13,0.13,0.00,0.13,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/bde35051/Jorrel-Hato,bde35051,Eredivisie
158,Pantelis Hatzidiakos,GRE,DF,AZ Alkmaar,26-355,1997,2.0,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/78a3c38e/Pantelis-Hatzidiakos,78a3c38e,Eredivisie
159,Thom Haye,NED,MF,Heerenveen,28-333,1995,13.9,5.40,5.39,3.45,1.80,0.00,0.14,0.00,0.00,0.36,0.36,0.29,0.07,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1d110865/Thom-Haye,1d110865,Eredivisie
160,Ramon Hendriks,NED,DF,Vitesse,22-174,2001,12.4,0.81,0.80,0.65,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/5a28ad23/Ramon-Hendriks,5a28ad23,Eredivisie
161,Mees Hilgers,NED,DF,Twente,22-240,2001,12.1,0.99,0.99,0.83,0.08,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4eb00fda/Mees-Hilgers,4eb00fda,Eredivisie
162,Bart van Hintum,NED,DF,Zwolle,36-357,1987,2.0,5.00,4.97,2.00,2.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/918e20ed/Bart-van-Hintum,918e20ed,Eredivisie
163,Mees Hoedemakers,NED,"MF,FW",NEC Nijmegen,25-324,1998,6.0,1.83,1.85,0.83,0.67,0.17,0.17,0.00,0.00,0.33,0.34,0.17,0.17,0.00,0.00,0.00,0.00,https://fbref.com/en/players/0914806a/Mees-Hoedemakers,0914806a,Eredivisie
164,Quincy Hoeve,BOE,"FW,MF",Volendam,20-280,2003,1.1,0.91,0.89,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/0a50f0da/Quincy-Hoeve,0a50f0da,Eredivisie
165,Justin Hoogma,NED,DF,Heracles Almelo,25-211,1998,13.2,1.52,1.51,1.36,0.00,0.00,0.15,0.00,0.00,0.15,0.15,0.15,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/816192f0/Justin-Hoogma,816192f0,Eredivisie
166,Siebe Horemans,BEL,DF,Excelsior,25-220,1998,15.8,2.47,2.47,1.96,0.06,0.13,0.25,0.06,0.00,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/025190a5/Siebe-Horemans,025190a5,Eredivisie
167,Jizz Hornkamp,NED,FW,Heracles Almelo,25-307,1998,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/862a72ea/Jizz-Hornkamp,862a72ea,Eredivisie
168,Jeroen Houwen,NED,GK,RKC Waalwijk,27-324,1996,3.0,1.00,1.00,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/6d8ec266/Jeroen-Houwen,6d8ec266,Eredivisie
169,Dean Huiberts,NED,"MF,DF",Zwolle,23-237,2000,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f5649337/Dean-Huiberts,f5649337,Eredivisie
170,Younes Taha El Idrissi,MAR,"FW,MF",Twente,,,2.4,7.92,7.77,7.08,0.00,0.42,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/2b10cb1d/Younes-Taha-El-Idrissi,2b10cb1d,Eredivisie
171,Zidane Iqbal,IRQ,MF,Utrecht,20-256,2003,0.5,10.0,9.18,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/6fa3c28e/Zidane-Iqbal,6fa3c28e,Eredivisie
172,Nicolas Isimat-Mirin,FRA,DF,Vitesse,32-054,1991,12.7,0.94,0.95,0.87,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/14e8e9d7/Nicolas-Isimat-Mirin,14e8e9d7,Eredivisie
173,Luka Ivanušec,CRO,FW,Feyenoord,25-043,1998,5.9,5.42,5.42,3.56,1.19,0.17,0.51,0.00,0.00,0.85,0.85,0.85,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/29fbdc88/Luka-Ivanusec,29fbdc88,Eredivisie
174,Joey Jacobs,NED,DF,Almere City,23-273,2000,8.5,1.65,1.64,1.18,0.12,0.00,0.24,0.00,0.12,0.12,0.12,0.00,0.00,0.00,0.12,0.00,0.00,https://fbref.com/en/players/9c5d3a7a/Joey-Jacobs,9c5d3a7a,Eredivisie
175,Alireza Jahanbakhsh,IRN,"FW,MF",Feyenoord,30-150,1993,3.0,7.00,7.00,4.33,0.67,0.67,0.67,0.67,0.00,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/08452314/Alireza-Jahanbakhsh,08452314,Eredivisie
176,Dean James,NED,DF,Go Ahead Eag,23-253,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,https://fbref.com/en/players/7005fd4c/Dean-James,7005fd4c,Eredivisie
177,Victor Jensen,DEN,MF,Utrecht,23-334,2000,8.3,2.29,2.28,1.57,0.00,0.00,0.48,0.24,0.00,0.12,0.12,0.00,0.00,0.00,0.12,0.00,0.00,https://fbref.com/en/players/97b2279d/Victor-Jensen,97b2279d,Eredivisie
178,Divaio Jhaïr-Bobson,NED,"DF,FW",Zwolle,19-336,2004,0.6,1.67,1.67,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/fa607a8d/Divaio-Jhair-Bobson,fa607a8d,Eredivisie
179,Darius Johnson,GRN,"FW,MF",Volendam,23-299,2000,5.3,2.45,2.44,2.26,0.00,0.00,0.00,0.19,0.00,0.38,0.38,0.38,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/9f7f84be/Darius-Johnson,9f7f84be,Eredivisie
180,Miliano Jonathans,NED,"MF,FW",Vitesse,19-278,2004,1.0,5.00,4.89,4.00,0.00,0.00,0.00,1.00,0.00,2.00,1.96,1.00,0.00,0.00,0.00,1.00,0.00,https://fbref.com/en/players/32dd5ce9/Miliano-Jonathans,32dd5ce9,Eredivisie
181,Luuk de Jong,NED,FW,PSV Eindhoven,33-134,1990,13.7,4.01,4.00,3.14,0.00,0.00,0.73,0.07,0.07,0.88,0.87,0.73,0.00,0.00,0.15,0.00,0.00,https://fbref.com/en/players/abb3bb95/Luuk-de-Jong,abb3bb95,Eredivisie
182,Mauro Júnior,BRA,MF,PSV Eindhoven,24-247,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,https://fbref.com/en/players/a29e5244/Mauro-Junior,a29e5244,Eredivisie
183,Ibrahim El Kadiri,NED,FW,Volendam,21-350,2002,0.9,4.44,4.56,3.33,0.00,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1ec32b33/Ibrahim-El-Kadiri,1ec32b33,Eredivisie
184,Jochem van de Kamp,NED,"DF,MF",Almere City,20-067,2003,9.1,2.75,2.74,2.09,0.00,0.33,0.00,0.33,0.00,0.44,0.44,0.11,0.00,0.22,0.00,0.11,0.00,https://fbref.com/en/players/9d00bcd3/Jochem-van-de-Kamp,9d00bcd3,Eredivisie
185,Daniel Karlsbakk,NOR,"FW,MF",Heerenveen,20-276,2003,2.2,1.36,1.36,0.91,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/3cedae52/Daniel-Karlsbakk,3cedae52,Eredivisie
186,Souffian El Karouani,MAR,DF,Utrecht,23-081,2000,9.7,1.44,1.44,1.34,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/2e5a31cb/Souffian-El-Karouani,2e5a31cb,Eredivisie
187,Denso Kasius,NED,DF,AZ Alkmaar,21-094,2002,2.3,3.91,4.01,2.17,0.00,1.30,0.43,0.00,0.00,0.43,0.45,0.43,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/7ae36711/Denso-Kasius,7ae36711,Eredivisie
188,Sam Kersten,NED,DF,Zwolle,25-343,1998,16.0,0.63,0.62,0.63,0.00,0.00,0.00,0.00,0.00,0.13,0.12,0.13,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/16ca1157/Sam-Kersten,16ca1157,Eredivisie
189,Yann Kitala,,FW,Almere City,25-274,1998,4.5,1.56,1.55,0.67,0.00,0.44,0.22,0.22,0.00,0.44,0.44,0.00,0.00,0.22,0.22,0.00,0.00,https://fbref.com/en/players/690f7a7b/Yann-Kitala,690f7a7b,Eredivisie
190,Joshua Kitolano,NOR,MF,Sparta R'dam,22-158,2001,15.5,1.74,1.74,1.55,0.00,0.00,0.13,0.06,0.00,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/5186dfbf/Joshua-Kitolano,5186dfbf,Eredivisie
